,체결시간,거래량,시가,고가,저가,현재가
344,20170921102200,20077,82000,82100,81800,82000
343,20170921102300,31505,81900,82100,81800,82100
342,20170921102400,21533,82100,82100,81900,82000
341,20170921102500,16478,81900,82100,81900,81900
340,20170921102600,10163,82000,82100,81900,82000
339,20170921102700,19652,82100,82200,82000,82200
338,20170921102800,44570,82200,82300,82100,82300
337,20170921102900,48706,82300,82400,82200,82400
336,20170921103000,44703,82400,82500,82300,82500
335,20170921103100,80590,82500,82600,82300,82400
334,20170921103200,21784,82400,82500,82300,82500
333,20170921103300,47627,82500,82700,82400,82600
332,20170921103400,28387,82600,82700,82500,82500
331,20170921103500,22994,82500,82700,82500,82600
330,20170921103600,35097,82500,82600,82400,82500
329,20170921103700,48593,82600,82800,82400,82700
328,20170921103800,20683,82800,82800,82600,82700
327,20170921103900,68582,82700,82900,82700,82900
326,20170921104000,43061,82900,83000,82800,82900
325,20170921104100,74625,82900,83100,82900,83100
324,20170921104200,104133,83100,83200,82900,83000
323,20170921104300,73451,83000,83400,82900,83300
322,20170921104400,48333,83300,83400,83100,83100
321,20170921104500,49268,83200,83300,82900,83000
320,20170921104600,19417,83100,83100,82900,82900
319,20170921104700,22298,82900,83000,82800,82800
318,20170921104800,18123,82900,82900,82700,82700
317,20170921104900,28125,82800,82800,82400,82400
316,20170921105000,23790,82500,82800,82400,82600
315,20170921105100,23578,82700,82800,82600,82700
314,20170921105200,40821,82600,82700,82200,82200
313,20170921105300,69897,82300,82300,82000,82200
312,20170921105400,14873,82200,82500,82200,82400
311,20170921105500,18706,82400,82500,82200,82300
310,20170921105600,10781,82200,82600,82200,82600
309,20170921105700,13570,82600,82700,82500,82600
308,20170921105800,12248,82600,82700,82500,82500
307,20170921105900,12590,82600,82600,82400,82500
306,20170921110000,22959,82500,82500,82200,82300
305,20170921110100,8821,82300,82400,82200,82400
304,20170921110200,7379,82400,82500,82300,82400
303,20170921110300,18765,82400,82600,82300,82500
302,20170921110400,12991,82500,82700,82500,82600
301,20170921110500,9053,82500,82700,82500,82600
300,20170921110600,7909,82600,82800,82600,82700
299,20170921110700,14841,82700,82800,82500,82700
298,20170921110800,7115,82600,82700,82600,82700
297,20170921110900,7377,82700,82700,82600,82700
296,20170921111000,4740,82700,82700,82600,82700
295,20170921111100,8457,82700,82800,82600,82800
294,20170921111200,15221,82700,82900,82700,82900
293,20170921111300,16755,82900,83000,82800,82900
292,20170921111400,12108,82900,83000,82800,82900
291,20170921111500,7478,82900,82900,82800,82800
290,20170921111600,10218,82800,83000,82800,82900
289,20170921111700,13455,82900,82900,82700,82700
288,20170921111800,12348,82800,82900,82600,82600
287,20170921111900,3737,82600,82700,82600,82700
286,20170921112000,6838,82600,82800,82600,82700
285,20170921112100,5149,82800,82800,82700,82800
284,20170921112200,12599,82800,82800,82700,82700
283,20170921112300,5523,82800,82800,82600,82700
282,20170921112400,3587,82700,82700,82600,82700
281,20170921112500,8278,82700,82800,82600,82700
280,20170921112600,3021,82700,82800,82700,82800
279,20170921112700,5071,82700,82800,82700,82700
278,20170921112800,4752,82700,82800,82700,82800
277,20170921112900,10201,82800,82800,82700,82700
276,20170921113000,14806,82800,82800,82600,82700
275,20170921113100,4167,82700,82700,82600,82600
274,20170921113200,6961,82600,82700,82600,82600
273,20170921113300,3751,82600,82700,82600,82700
272,20170921113400,3181,82600,82700,82600,82600
271,20170921113500,7427,82700,82800,82600,82700
270,20170921113600,4417,82800,82800,82700,82800
269,20170921113700,10981,82800,82900,82700,82900
268,20170921113800,4791,82900,82900,82800,82900
267,20170921113900,18399,82900,83000,82800,82900
266,20170921114000,5996,82900,83000,82900,82900
265,20170921114100,44132,83000,83000,82900,83000
264,20170921114200,22806,83000,83100,82900,83100
263,20170921114300,28002,83100,83200,83000,83100
262,20170921114400,6724,83000,83100,83000,83100
261,20170921114500,19150,83000,83200,83000,83200
260,20170921114600,18232,83100,83200,83000,83200
259,20170921114700,7573,83100,83200,83000,83100
258,20170921114800,8421,83100,83200,83000,83100
257,20170921114900,7077,83000,83200,83000,83100
256,20170921115000,6421,83200,83200,83100,83200
255,20170921115100,4435,83200,83200,83100,83200
254,20170921115200,7324,83200,83200,83100,83100
253,20170921115300,11804,83200,83200,83000,83100
252,20170921115400,4436,83100,83100,83000,83000
251,20170921115500,4938,83000,83100,83000,83000
250,20170921115600,9795,83000,83100,83000,83100
249,20170921115700,31344,83100,83100,82800,82900
248,20170921115800,10546,82800,82900,82700,82800
247,20170921115900,7449,82700,82800,82700,82800
246,20170921120000,27451,82700,82800,82500,82500
245,20170921120100,16108,82500,82800,82500,82800
244,20170921120200,5039,82700,82800,82700,82800
243,20170921120300,14133,82800,82900,82700,82900
242,20170921120400,2817,82900,82900,82800,82900
241,20170921120500,3618,82900,82900,82800,82800
240,20170921120600,9973,82900,82900,82800,82900
239,20170921120700,5198,82900,82900,82800,82800
238,20170921120800,17250,82800,83000,82800,82900
237,20170921120900,24829,82900,83000,82800,82900
236,20170921121000,3790,82900,83000,82800,83000
235,20170921121100,7503,82900,83000,82800,82900
234,20170921121200,7224,83000,83000,82900,83000
233,20170921121300,5243,82900,83000,82900,83000
232,20170921121400,5425,82900,83000,82900,82900
231,20170921121500,2304,82900,83000,82900,83000
230,20170921121600,15705,82900,83000,82900,82900
229,20170921121700,10314,82900,82900,82700,82800
228,20170921121800,6498,82700,82800,82600,82700
227,20170921121900,3309,82700,82700,82600,82700
226,20170921122000,8864,82600,82700,82600,82700
225,20170921122100,7892,82700,82800,82600,82800
224,20170921122200,2544,82700,82800,82700,82700
223,20170921122300,3387,82700,82800,82700,82800
222,20170921122400,8658,82700,82900,82700,82800
221,20170921122500,2800,82900,82900,82800,82900
220,20170921122600,4489,82900,82900,82800,82900
219,20170921122700,11764,82800,82900,82700,82700
218,20170921122800,6537,82700,82800,82700,82800
217,20170921122900,2999,82700,82800,82700,82700
216,20170921123000,3781,82700,82800,82700,82800
215,20170921123100,3339,82700,82800,82700,82800
214,20170921123200,2010,82800,82800,82700,82800
213,20170921123300,7774,82800,82800,82700,82800
212,20170921123400,3026,82800,82800,82600,82600
211,20170921123500,4090,82700,82700,82600,82700
210,20170921123600,9433,82600,82800,82600,82700
209,20170921123700,2328,82700,82800,82700,82800
208,20170921123800,10993,82700,82800,82700,82800
207,20170921123900,2224,82900,82900,82800,82900
206,20170921124000,2969,82800,82900,82800,82800
205,20170921124100,24778,82900,83000,82800,82900
204,20170921124200,6351,83000,83000,82800,82800
203,20170921124300,1735,82800,82900,82800,82900
202,20170921124400,1913,82800,82900,82800,82800
201,20170921124500,3154,82800,82900,82800,82800
200,20170921124600,3639,82900,82900,82800,82800
199,20170921124700,1471,82900,82900,82800,82800
198,20170921124800,4378,82900,82900,82700,82800
197,20170921124900,7866,82800,82800,82700,82700
196,20170921125000,2044,82700,82800,82700,82800
195,20170921125100,6069,82700,82800,82700,82700
194,20170921125200,2857,82800,82900,82700,82900
193,20170921125300,3063,82800,82900,82800,82800
192,20170921125400,2834,82800,82900,82800,82900
191,20170921125500,3514,82900,82900,82800,82800
190,20170921125600,2844,82800,82800,82700,82700
189,20170921125700,5472,82700,82800,82700,82800
188,20170921125800,3861,82700,82800,82700,82800
187,20170921125900,4804,82800,82800,82700,82800
186,20170921130000,2684,82800,82800,82700,82700
185,20170921130100,5333,82800,82800,82700,82700
184,20170921130200,2564,82800,82800,82700,82800
183,20170921130300,4493,82700,82800,82700,82800
182,20170921130400,3556,82700,82800,82700,82800
181,20170921130500,8877,82800,82800,82700,82800
180,20170921130600,13207,82800,82900,82700,82900
179,20170921130700,21453,82900,83000,82800,82900
178,20170921130800,9572,83000,83000,82800,82800
177,20170921130900,6212,82900,82900,82800,82900
176,20170921131000,3265,82800,82900,82800,82800
175,20170921131100,4303,82800,82900,82800,82900
174,20170921131200,12243,82800,82900,82800,82800
173,20170921131300,2792,82800,82900,82800,82900
172,20170921131400,3253,82900,82900,82800,82900
171,20170921131500,2297,82800,82900,82800,82900
170,20170921131600,3742,82900,82900,82800,82800
169,20170921131700,5747,82900,82900,82800,82900
168,20170921131800,2711,82800,82900,82800,82900
167,20170921131900,4455,82900,82900,82800,82900
166,20170921132000,4206,82900,82900,82800,82800
165,20170921132100,4242,82900,82900,82800,82900
164,20170921132200,24273,82800,82900,82800,82900
163,20170921132300,4562,82800,82900,82800,82900
162,20170921132400,7674,82900,82900,82800,82900
161,20170921132500,10343,82800,82900,82800,82800
160,20170921132600,6131,82800,82900,82800,82900
159,20170921132700,6234,82900,82900,82800,82800
158,20170921132800,7772,82800,82900,82800,82900
157,20170921132900,8932,82800,82900,82800,82900
156,20170921133000,3494,82800,82900,82800,82800
155,20170921133100,10707,82800,82900,82800,82800
154,20170921133200,30706,82800,82900,82700,82800
153,20170921133300,19349,82800,82800,82600,82600
152,20170921133400,4458,82700,82700,82600,82700
151,20170921133500,3895,82700,82700,82600,82700
150,20170921133600,5004,82700,82700,82600,82700
149,20170921133700,12687,82700,82700,82600,82700
148,20170921133800,9061,82600,82700,82600,82700
147,20170921133900,20926,82600,82700,82500,82600
146,20170921134000,20483,82600,82600,82500,82500
145,20170921134100,7926,82500,82600,82500,82500
144,20170921134200,21528,82500,82700,82500,82600
143,20170921134300,7770,82700,82700,82600,82600
142,20170921134400,2825,82600,82700,82600,82700
141,20170921134500,8023,82700,82700,82600,82600
140,20170921134600,15073,82600,82700,82500,82700
139,20170921134700,6529,82700,82700,82500,82600
138,20170921134800,5396,82500,82600,82500,82600
137,20170921134900,4121,82500,82600,82500,82500
136,20170921135000,13369,82500,82600,82500,82600
135,20170921135100,20256,82600,82600,82400,82400
134,20170921135200,7253,82400,82500,82400,82500
133,20170921135300,10078,82400,82500,82400,82500
132,20170921135400,5280,82500,82600,82400,82500
131,20170921135500,8507,82600,82700,82500,82600
130,20170921135600,4602,82600,82700,82600,82700
129,20170921135700,4151,82700,82700,82600,82600
128,20170921135800,4499,82600,82700,82600,82700
127,20170921135900,4298,82700,82700,82600,82600
126,20170921140000,5566,82700,82700,82600,82600
125,20170921140100,13071,82600,82700,82500,82600
124,20170921140200,6738,82500,82600,82500,82500
123,20170921140300,7214,82600,82600,82500,82500
122,20170921140400,25488,82500,82600,82400,82500
121,20170921140500,22305,82400,82600,82400,82500
120,20170921140600,8607,82500,82600,82500,82600
119,20170921140700,7126,82600,82700,82500,82700
118,20170921140800,5168,82600,82700,82600,82600
117,20170921140900,3483,82600,82700,82600,82600
116,20170921141000,5052,82700,82700,82600,82600
115,20170921141100,19638,82700,82700,82600,82700
114,20170921141200,3402,82700,82800,82700,82800
113,20170921141300,2678,82800,82800,82700,82800
112,20170921141400,8383,82700,82800,82700,82800
111,20170921141500,4053,82700,82800,82700,82700
110,20170921141600,4358,82800,82800,82700,82800
109,20170921141700,5533,82800,82800,82700,82700
108,20170921141800,4276,82800,82800,82700,82800
107,20170921141900,4081,82700,82800,82700,82800
106,20170921142000,13032,82700,82800,82700,82800
105,20170921142100,5087,82700,82800,82700,82800
104,20170921142200,16389,82800,82900,82700,82900
103,20170921142300,6212,82900,82900,82800,82900
102,20170921142400,30895,82800,83000,82800,83000
101,20170921142500,5058,83000,83000,82900,83000
100,20170921142600,11525,83000,83000,82900,82900
99,20170921142700,9906,83000,83000,82900,83000
98,20170921142800,5502,82900,83000,82900,82900
97,20170921142900,6505,83000,83000,82900,83000
96,20170921143000,12648,83000,83000,82800,82900
95,20170921143100,7525,82800,82900,82800,82800
94,20170921143200,5614,82800,82900,82800,82900
93,20170921143300,7980,82800,83000,82800,82900
92,20170921143400,3548,82900,82900,82800,82900
91,20170921143500,2777,82900,82900,82800,82900
90,20170921143600,5612,82800,82900,82800,82900
89,20170921143700,4536,82900,82900,82800,82800
88,20170921143800,7480,82800,82900,82800,82900
87,20170921143900,3780,82800,82900,82800,82900
86,20170921144000,5659,82900,82900,82800,82900
85,20170921144100,4950,82900,82900,82800,82900
84,20170921144200,4197,82900,82900,82800,82900
83,20170921144300,6415,82800,82900,82800,82900
82,20170921144400,4996,82800,82900,82800,82900
81,20170921144500,4788,82900,82900,82800,82800
80,20170921144600,7305,82900,82900,82800,82900
79,20170921144700,4501,82900,82900,82800,82900
78,20170921144800,5616,82800,82900,82800,82800
77,20170921144900,7949,82800,82900,82800,82800
76,20170921145000,5521,82900,82900,82800,82900
75,20170921145100,9342,82900,82900,82800,82800
74,20170921145200,6095,82900,82900,82800,82900
73,20170921145300,9011,82900,82900,82800,82900
72,20170921145400,5689,82900,82900,82800,82800
71,20170921145500,27434,82900,83000,82800,82900
70,20170921145600,9011,82900,83000,82900,83000
69,20170921145700,23621,83000,83000,82900,83000
68,20170921145800,90814,82900,83200,82900,83200
67,20170921145900,10445,83200,83200,83100,83200
66,20170921150000,9871,83200,83200,83100,83200
65,20170921150100,13260,83200,83200,83100,83200
64,20170921150200,22342,83200,83300,83100,83300
63,20170921150300,7189,83300,83300,83200,83200
62,20170921150400,22468,83300,83300,83100,83100
61,20170921150500,5373,83200,83200,83100,83200
60,20170921150600,23978,83200,83200,83100,83200
59,20170921150700,23041,83200,83200,82900,83100
58,20170921150800,9474,83000,83100,83000,83000
57,20170921150900,8422,83100,83100,83000,83100
56,20170921151000,16784,83100,83200,83000,83100
55,20170921151100,6838,83100,83200,83100,83200
54,20170921151200,28153,83200,83200,83000,83200
53,20170921151300,7580,83100,83200,83100,83100
52,20170921151400,20005,83100,83200,83000,83100
51,20170921151500,7817,83100,83200,83100,83200
50,20170921151600,7412,83100,83200,83100,83200
49,20170921151700,7522,83200,83200,83100,83100
48,20170921151800,9401,83100,83200,83100,83200
47,20170921151900,20569,83200,83200,83000,83100
46,20170921153000,172814,83100,83100,83100,83100
45,20170921153500,13554,83100,83100,83100,83100
44,20170922090000,95756,82900,83000,82500,82500
43,20170922090100,87175,82500,82600,82000,82200
42,20170922090200,63000,82100,82800,82100,82700
41,20170922090300,90430,82600,83300,82600,83200
40,20170922090400,39884,83200,83500,83100,83500
39,20170922090500,50381,83400,83600,83200,83400
38,20170922090600,31504,83300,83400,83100,83300
37,20170922090700,49705,83300,83300,83000,83300
36,20170922090800,31978,83200,83500,83200,83500
35,20170922090900,34081,83500,83600,83400,83600
34,20170922091000,41536,83500,83800,83500,83800
33,20170922091100,75014,83700,84000,83700,84000
32,20170922091200,49700,84000,84200,83900,84200
31,20170922091300,68999,84200,84200,83800,83800
30,20170922091400,20506,83800,84000,83800,84000
29,20170922091500,54045,84000,84100,83800,83900
28,20170922091600,32091,83900,83900,83700,83700
27,20170922091700,23471,83800,83900,83700,83800
26,20170922091800,16262,83800,83800,83700,83700
25,20170922091900,13494,83700,83900,83700,83900
24,20170922092000,16945,83900,84000,83800,83900
23,20170922092100,17021,84000,84100,83900,84100
22,20170922092200,23827,84000,84100,83900,84000
21,20170922092300,18747,84000,84100,83900,84000
20,20170922092400,60522,84000,84300,84000,84300
19,20170922092500,28663,84200,84300,84000,84100
18,20170922092600,14838,84200,84200,84100,84200
17,20170922092700,25467,84100,84300,84100,84200
16,20170922092800,20984,84100,84200,84000,84100
15,20170922092900,27460,84100,84100,83900,84100
14,20170922093000,18455,84100,84100,83900,84000
13,20170922093100,19719,84000,84100,83900,84000
12,20170922093200,16955,84100,84100,84000,84000
11,20170922093300,7013,84100,84100,84000,84000
10,20170922093400,26761,84000,84100,83900,83900
9,20170922093500,17456,84000,84100,83900,84000
8,20170922093600,6327,84100,84100,84000,84000
7,20170922093700,37485,84100,84100,83800,83800
6,20170922093800,27164,83900,83900,83700,83800
5,20170922093900,38370,83800,83900,83500,83600
4,20170922094000,53986,83500,83700,83300,83300
3,20170922094100,61798,83300,83500,83100,83400
2,20170922094200,71893,83400,83600,83200,83600
1,20170922094300,25282,83600,83600,83500,83600
0,20170922094400,12256,83500,83700,83500,83700
